timestamp,temperature,humidity,vibration_level,worker_count,equipment_utilization_rate,risk_score,machinery_status,material_shortage_alert,safety_incidents,task_progress,material_usage,energy_consumption,task_progress_next,progress_delta,task_progress_velocity,material_usage_change,energy_change,worker_count_change,temperature_lag1,temperature_lag2,temperature_lag4,temperature_lag6,humidity_lag1,humidity_lag2,humidity_lag4,humidity_lag6,vibration_level_lag1,vibration_level_lag2,vibration_level_lag4,vibration_level_lag6,energy_consumption_lag1,energy_consumption_lag2,energy_consumption_lag4,energy_consumption_lag6,material_shortage_alert_lag1,material_shortage_alert_lag2,material_shortage_alert_lag4,material_shortage_alert_lag6,worker_count_lag1,worker_count_lag2,worker_count_lag4,worker_count_lag6,equipment_utilization_rate_lag1,equipment_utilization_rate_lag2,equipment_utilization_rate_lag4,equipment_utilization_rate_lag6,material_usage_lag1,material_usage_lag2,material_usage_lag4,material_usage_lag6,safety_incidents_lag1,safety_incidents_lag2,safety_incidents_lag4,safety_incidents_lag6,risk_score_lag1,risk_score_lag2,risk_score_lag4,risk_score_lag6,machinery_status_lag1,machinery_status_lag2,machinery_status_lag4,machinery_status_lag6
2023-01-01 01:40:00,25.298342772914015,51.74398600887997,28.742161338743557,22.2,76.0014951514368,48.26291561129579,1,1,1,6.035759064499174,6069.209583813192,2260.747448051192,6.539682654198907,0.5039235896997329,0.47298593180281934,1991.6249056415118,-198.81799652775908,-12.500000000000004,26.258121142861462,28.109037222539467,26.684266340409046,25.113925415600193,55.944740069627684,61.84883291354487,54.84526736586573,52.60861139056222,22.919943150835394,29.476987645485366,23.837803425927902,17.196804056340103,2459.565444578951,2827.5572529162437,2623.0848539124986,2250.0459009528795,1.0,1.0,1.0,1.0,34.7,27.5,27.9,31.9,80.5979442952182,76.17093005735279,71.05421544459954,75.46313366571596,4077.58467817168,6910.171910830566,4195.022247994879,4182.701737766209,2.0,0.0,0.0,0.0,51.972442797062186,29.95572127721372,37.36124952617231,51.45317639663712,1.0,1.0,1.0,1.0
2023-01-01 01:50:00,30.289496237409207,42.29130000594906,18.585797239332827,28.0,72.8144985080617,37.558229854469225,1,1,1,6.539682654198907,5183.281919807105,2211.1524673050103,6.935698679667883,0.39601602546897663,0.5039235896997329,-885.9276640060871,-49.59498074618159,5.800000000000001,25.298342772914015,26.258121142861462,26.368645736968272,29.38462735274145,51.74398600887997,55.944740069627684,49.390977114413694,50.42162768450773,28.742161338743557,22.919943150835394,22.703708651734793,21.56574048185811,2260.747448051192,2459.565444578951,3133.335512541391,3204.9342823969505,1.0,1.0,0.0,0.0,22.2,34.7,34.1,30.0,76.0014951514368,80.5979442952182,74.45492392348741,74.17187030605741,6069.209583813192,4077.58467817168,6915.443464965743,5740.7580769364795,1.0,2.0,1.0,2.0,48.26291561129579,51.972442797062186,70.77370970121308,64.53168217230956,1.0,1.0,1.0,1.0
2023-01-01 02:00:00,27.457686470107216,50.981131539343366,25.559128017766092,23.7,70.10906525989853,78.04128515928508,1,1,0,6.935698679667883,6014.511742325291,3686.115527043678,7.6762412495456,0.740542569877717,0.39601602546897663,831.2298225181867,1474.9630597386677,-4.300000000000001,30.289496237409207,25.298342772914015,28.109037222539467,26.684266340409046,42.29130000594906,51.74398600887997,61.84883291354487,54.84526736586573,18.585797239332827,28.742161338743557,29.476987645485366,23.837803425927902,2211.1524673050103,2260.747448051192,2827.5572529162437,2623.0848539124986,1.0,1.0,1.0,1.0,28.0,22.2,27.5,27.9,72.8144985080617,76.0014951514368,76.17093005735279,71.05421544459954,5183.281919807105,6069.209583813192,6910.171910830566,4195.022247994879,1.0,1.0,0.0,0.0,37.558229854469225,48.26291561129579,29.95572127721372,37.36124952617231,1.0,1.0,1.0,1.0
2023-01-01 02:10:00,27.30083313507223,44.950817248203386,31.09746863986242,26.6,75.59403594717708,47.77032288852404,1,1,0,7.6762412495456,5177.9214728412635,2913.3248989041103,8.167370082764547,0.49112883321894696,0.740542569877717,-836.5902694840279,-772.7906281395676,2.900000000000002,27.457686470107216,30.289496237409207,26.258121142861462,26.368645736968272,50.981131539343366,42.29130000594906,55.944740069627684,49.390977114413694,25.559128017766092,18.585797239332827,22.919943150835394,22.703708651734793,3686.115527043678,2211.1524673050103,2459.565444578951,3133.335512541391,1.0,1.0,1.0,0.0,23.7,28.0,34.7,34.1,70.10906525989853,72.8144985080617,80.5979442952182,74.45492392348741,6014.511742325291,5183.281919807105,4077.58467817168,6915.443464965743,0.0,1.0,2.0,1.0,78.04128515928508,37.558229854469225,51.972442797062186,70.77370970121308,1.0,1.0,1.0,1.0
2023-01-01 02:20:00,24.441131052259976,45.35072570505227,28.4226367491857,22.7,76.36637735535456,63.16422470590027,1,1,0,8.167370082764547,4167.539090142658,2892.5642145125466,8.684216330113532,0.516846247348985,0.49112883321894696,-1010.3823826986054,-20.7606843915637,-3.900000000000002,27.30083313507223,27.457686470107216,25.298342772914015,28.109037222539467,44.950817248203386,50.981131539343366,51.74398600887997,61.84883291354487,31.09746863986242,25.559128017766092,28.742161338743557,29.476987645485366,2913.3248989041103,3686.115527043678,2260.747448051192,2827.5572529162437,1.0,1.0,1.0,1.0,26.6,23.7,22.2,27.5,75.59403594717708,70.10906525989853,76.0014951514368,76.17093005735279,5177.9214728412635,6014.511742325291,6069.209583813192,6910.171910830566,0.0,0.0,1.0,0.0,47.77032288852404,78.04128515928508,48.26291561129579,29.95572127721372,1.0,1.0,1.0,1.0
2023-01-01 02:30:00,28.523725474908424,36.69732863178136,26.678259649659537,30.1,72.88467997141902,60.17097356830857,1,0,2,8.684216330113532,5102.31540192508,2924.1296831396044,9.055838451509173,0.37162212139564055,0.516846247348985,934.7763117824215,31.565468627057726,7.400000000000002,24.441131052259976,27.30083313507223,30.289496237409207,26.258121142861462,45.35072570505227,44.950817248203386,42.29130000594906,55.944740069627684,28.4226367491857,31.09746863986242,18.585797239332827,22.919943150835394,2892.5642145125466,2913.3248989041103,2211.1524673050103,2459.565444578951,1.0,1.0,1.0,1.0,22.7,26.6,28.0,34.7,76.36637735535456,75.59403594717708,72.8144985080617,80.5979442952182,4167.539090142658,5177.9214728412635,5183.281919807105,4077.58467817168,0.0,0.0,1.0,2.0,63.16422470590027,47.77032288852404,37.558229854469225,51.972442797062186,1.0,1.0,1.0,1.0
2023-01-01 02:40:00,25.584880709766818,57.89605720426374,23.077864921579284,29.2,75.99627711131187,57.48625738774774,1,1,1,9.055838451509173,3859.7372223684424,3153.08368615389,9.681367931949692,0.6255294804405196,0.37162212139564055,-1242.5781795566372,228.95400301428572,-0.9000000000000021,28.523725474908424,24.441131052259976,27.457686470107216,25.298342772914015,36.69732863178136,45.35072570505227,50.981131539343366,51.74398600887997,26.678259649659537,28.4226367491857,25.559128017766092,28.742161338743557,2924.1296831396044,2892.5642145125466,3686.115527043678,2260.747448051192,0.0,1.0,1.0,1.0,30.1,22.7,23.7,22.2,72.88467997141902,76.36637735535456,70.10906525989853,76.0014951514368,5102.31540192508,4167.539090142658,6014.511742325291,6069.209583813192,2.0,0.0,0.0,1.0,60.17097356830857,63.16422470590027,78.04128515928508,48.26291561129579,1.0,1.0,1.0,1.0
2023-01-01 02:50:00,26.010510652418827,45.71481002468591,18.591520460846965,28.9,78.00429668321809,48.21677555626181,1,1,1,9.681367931949692,6786.962862538164,2931.3276207484496,10.41268525914645,0.7313173271967575,0.6255294804405196,2927.2256401697214,-221.7560654054405,-0.3000000000000007,25.584880709766818,28.523725474908424,27.30083313507223,30.289496237409207,57.89605720426374,36.69732863178136,44.950817248203386,42.29130000594906,23.077864921579284,26.678259649659537,31.09746863986242,18.585797239332827,3153.08368615389,2924.1296831396044,2913.3248989041103,2211.1524673050103,1.0,0.0,1.0,1.0,29.2,30.1,26.6,28.0,75.99627711131187,72.88467997141902,75.59403594717708,72.8144985080617,3859.7372223684424,5102.31540192508,5177.9214728412635,5183.281919807105,1.0,2.0,0.0,1.0,57.48625738774774,60.17097356830857,47.77032288852404,37.558229854469225,1.0,1.0,1.0,1.0
2023-01-01 03:00:00,28.29606099689216,48.37426846891691,32.56376551406883,22.4,77.95290796745067,68.90753750630748,1,1,1,10.41268525914645,4598.066466732187,2122.7911416582915,10.86466487667537,0.45197961752892013,0.7313173271967575,-2188.8963958059767,-808.5364790901581,-6.5,26.010510652418827,25.584880709766818,24.441131052259976,27.457686470107216,45.71481002468591,57.89605720426374,45.35072570505227,50.981131539343366,18.591520460846965,23.077864921579284,28.4226367491857,25.559128017766092,2931.3276207484496,3153.08368615389,2892.5642145125466,3686.115527043678,1.0,1.0,1.0,1.0,28.9,29.2,22.7,23.7,78.00429668321809,75.99627711131187,76.36637735535456,70.10906525989853,6786.962862538164,3859.7372223684424,4167.539090142658,6014.511742325291,1.0,1.0,0.0,0.0,48.21677555626181,57.48625738774774,63.16422470590027,78.04128515928508,1.0,1.0,1.0,1.0
2023-01-01 03:10:00,31.25526328700686,45.334754663674005,34.86814019895307,19.5,82.72774206080207,53.630578025550996,1,1,1,10.86466487667537,4872.69783705997,3402.184225792074,11.532659373261088,0.6679944965857185,0.45197961752892013,274.63137032778286,1279.3930841337824,-2.8999999999999986,28.29606099689216,26.010510652418827,28.523725474908424,27.30083313507223,48.37426846891691,45.71481002468591,36.69732863178136,44.950817248203386,32.56376551406883,18.591520460846965,26.678259649659537,31.09746863986242,2122.7911416582915,2931.3276207484496,2924.1296831396044,2913.3248989041103,1.0,1.0,0.0,1.0,22.4,28.9,30.1,26.6,77.95290796745067,78.00429668321809,72.88467997141902,75.59403594717708,4598.066466732187,6786.962862538164,5102.31540192508,5177.9214728412635,1.0,1.0,2.0,0.0,68.90753750630748,48.21677555626181,60.17097356830857,47.77032288852404,1.0,1.0,1.0,1.0
2023-01-01 03:20:00,23.332058930712638,39.697011680960195,22.561765448302484,32.2,69.53992312004806,39.53662071017441,1,1,2,11.532659373261088,5398.18846765279,2793.0874487571627,12.12145512917761,0.5887957559165216,0.6679944965857185,525.4906305928198,-609.0967770349112,12.700000000000003,31.25526328700686,28.29606099689216,25.584880709766818,24.441131052259976,45.334754663674005,48.37426846891691,57.89605720426374,45.35072570505227,34.86814019895307,32.56376551406883,23.077864921579284,28.4226367491857,3402.184225792074,2122.7911416582915,3153.08368615389,2892.5642145125466,1.0,1.0,1.0,1.0,19.5,22.4,29.2,22.7,82.72774206080207,77.95290796745067,75.99627711131187,76.36637735535456,4872.69783705997,4598.066466732187,3859.7372223684424,4167.539090142658,1.0,1.0,1.0,0.0,53.630578025550996,68.90753750630748,57.48625738774774,63.16422470590027,1.0,1.0,1.0,1.0
2023-01-01 03:30:00,29.092588194213654,50.559364720853644,22.79034688635752,22.4,79.77952169926652,52.08373548307583,1,1,2,12.12145512917761,6270.3302923042265,2981.053449129921,12.685225001756876,0.5637698725792664,0.5887957559165216,872.1418246514368,187.96600037275812,-9.800000000000004,23.332058930712638,31.25526328700686,26.010510652418827,28.523725474908424,39.697011680960195,45.334754663674005,45.71481002468591,36.69732863178136,22.561765448302484,34.86814019895307,18.591520460846965,26.678259649659537,2793.0874487571627,3402.184225792074,2931.3276207484496,2924.1296831396044,1.0,1.0,1.0,0.0,32.2,19.5,28.9,30.1,69.53992312004806,82.72774206080207,78.00429668321809,72.88467997141902,5398.18846765279,4872.69783705997,6786.962862538164,5102.31540192508,2.0,1.0,1.0,2.0,39.53662071017441,53.630578025550996,48.21677555626181,60.17097356830857,1.0,1.0,1.0,1.0
2023-01-01 03:40:00,27.71449384544433,53.01871156493976,27.10475698496135,23.1,77.80173552621963,45.74769738377955,1,1,0,12.685225001756876,4535.091584448726,2072.2828461614918,13.130058767718566,0.44483376596168966,0.5637698725792664,-1735.2387078555003,-908.7706029684291,0.7000000000000028,29.092588194213654,23.332058930712638,28.29606099689216,25.584880709766818,50.559364720853644,39.697011680960195,48.37426846891691,57.89605720426374,22.79034688635752,22.561765448302484,32.56376551406883,23.077864921579284,2981.053449129921,2793.0874487571627,2122.7911416582915,3153.08368615389,1.0,1.0,1.0,1.0,22.4,32.2,22.4,29.2,79.77952169926652,69.53992312004806,77.95290796745067,75.99627711131187,6270.3302923042265,5398.18846765279,4598.066466732187,3859.7372223684424,2.0,2.0,1.0,1.0,52.08373548307583,39.53662071017441,68.90753750630748,57.48625738774774,1.0,1.0,1.0,1.0
2023-01-01 03:50:00,26.030590955845348,46.01196028313077,28.293438712673986,31.5,69.41290140687693,56.32963835057426,1,1,1,13.130058767718566,7594.846884992046,2754.8539568605925,13.713467237325805,0.5834084696072388,0.44483376596168966,3059.75530054332,682.5711106991007,8.399999999999999,27.71449384544433,29.092588194213654,31.25526328700686,26.010510652418827,53.01871156493976,50.559364720853644,45.334754663674005,45.71481002468591,27.10475698496135,22.79034688635752,34.86814019895307,18.591520460846965,2072.2828461614918,2981.053449129921,3402.184225792074,2931.3276207484496,1.0,1.0,1.0,1.0,23.1,22.4,19.5,28.9,77.80173552621963,79.77952169926652,82.72774206080207,78.00429668321809,4535.091584448726,6270.3302923042265,4872.69783705997,6786.962862538164,0.0,2.0,1.0,1.0,45.74769738377955,52.08373548307583,53.630578025550996,48.21677555626181,1.0,1.0,1.0,1.0
2023-01-01 04:00:00,33.33663457716396,57.29148483939055,26.77436437983879,29.6,70.90332949103365,55.496342958549384,1,1,0,13.713467237325805,5837.868557591066,2813.065780220086,14.235415464857937,0.5219482275321319,0.5834084696072388,-1756.9783274009806,58.21182335949334,-1.8999999999999986,26.030590955845348,27.71449384544433,23.332058930712638,28.29606099689216,46.01196028313077,53.01871156493976,39.697011680960195,48.37426846891691,28.293438712673986,27.10475698496135,22.561765448302484,32.56376551406883,2754.8539568605925,2072.2828461614918,2793.0874487571627,2122.7911416582915,1.0,1.0,1.0,1.0,31.5,23.1,32.2,22.4,69.41290140687693,77.80173552621963,69.53992312004806,77.95290796745067,7594.846884992046,4535.091584448726,5398.18846765279,4598.066466732187,1.0,0.0,2.0,1.0,56.32963835057426,45.74769738377955,39.53662071017441,68.90753750630748,1.0,1.0,1.0,1.0
2023-01-01 04:10:00,27.18330385296244,54.02341973794571,23.988820599001446,24.9,62.436745362964054,61.56149845372083,1,1,1,14.235415464857937,5346.930397965384,2725.5445634869006,14.749926362265771,0.5145108974078347,0.5219482275321319,-490.9381596256817,-87.52121673318516,-4.700000000000003,33.33663457716396,26.030590955845348,29.092588194213654,31.25526328700686,57.29148483939055,46.01196028313077,50.559364720853644,45.334754663674005,26.77436437983879,28.293438712673986,22.79034688635752,34.86814019895307,2813.065780220086,2754.8539568605925,2981.053449129921,3402.184225792074,1.0,1.0,1.0,1.0,29.6,31.5,22.4,19.5,70.90332949103365,69.41290140687693,79.77952169926652,82.72774206080207,5837.868557591066,7594.846884992046,6270.3302923042265,4872.69783705997,0.0,1.0,2.0,1.0,55.496342958549384,56.32963835057426,52.08373548307583,53.630578025550996,1.0,1.0,1.0,1.0
2023-01-01 04:20:00,29.835498136381197,51.891084091287986,24.964058114084338,22.3,73.28746486601385,61.746024293244446,1,1,0,14.749926362265771,7175.088257146121,2504.6561222239634,15.296515976568628,0.5465896143028566,0.5145108974078347,1828.1578591807365,-220.88844126293725,-2.599999999999998,27.18330385296244,33.33663457716396,27.71449384544433,23.332058930712638,54.02341973794571,57.29148483939055,53.01871156493976,39.697011680960195,23.988820599001446,26.77436437983879,27.10475698496135,22.561765448302484,2725.5445634869006,2813.065780220086,2072.2828461614918,2793.0874487571627,1.0,1.0,1.0,1.0,24.9,29.6,23.1,32.2,62.436745362964054,70.90332949103365,77.80173552621963,69.53992312004806,5346.930397965384,5837.868557591066,4535.091584448726,5398.18846765279,1.0,0.0,0.0,2.0,61.56149845372083,55.496342958549384,45.74769738377955,39.53662071017441,1.0,1.0,1.0,1.0
2023-01-01 04:30:00,33.39666192820188,53.712672973309125,19.279755913101834,27.4,71.13333675580358,44.66380143449116,1,1,0,15.296515976568628,4423.631645378782,2833.925203800909,15.766064235358073,0.4695482587894446,0.5465896143028566,-2751.4566117673385,329.2690815769456,5.099999999999998,29.835498136381197,27.18330385296244,26.030590955845348,29.092588194213654,51.891084091287986,54.02341973794571,46.01196028313077,50.559364720853644,24.964058114084338,23.988820599001446,28.293438712673986,22.79034688635752,2504.6561222239634,2725.5445634869006,2754.8539568605925,2981.053449129921,1.0,1.0,1.0,1.0,22.3,24.9,31.5,22.4,73.28746486601385,62.436745362964054,69.41290140687693,79.77952169926652,7175.088257146121,5346.930397965384,7594.846884992046,6270.3302923042265,0.0,1.0,1.0,2.0,61.746024293244446,61.56149845372083,56.32963835057426,52.08373548307583,1.0,1.0,1.0,1.0
2023-01-01 04:40:00,25.493512428700406,54.21639026361504,19.096184486482876,26.6,78.99536372871935,35.348774631477454,1,1,0,15.766064235358073,5349.894619633284,3141.4390864549737,16.309939710558776,0.5438754752007036,0.4695482587894446,926.2629742545014,307.5138826540647,-0.7999999999999972,33.39666192820188,29.835498136381197,33.33663457716396,27.71449384544433,53.712672973309125,51.891084091287986,57.29148483939055,53.01871156493976,19.279755913101834,24.964058114084338,26.77436437983879,27.10475698496135,2833.925203800909,2504.6561222239634,2813.065780220086,2072.2828461614918,1.0,1.0,1.0,1.0,27.4,22.3,29.6,23.1,71.13333675580358,73.28746486601385,70.90332949103365,77.80173552621963,4423.631645378782,7175.088257146121,5837.868557591066,4535.091584448726,0.0,0.0,0.0,0.0,44.66380143449116,61.746024293244446,55.496342958549384,45.74769738377955,1.0,1.0,1.0,1.0
2023-01-01 04:50:00,23.984989837185243,62.795338697143634,25.588683854736686,25.3,81.96451676463789,58.23664953095734,1,0,1,16.309939710558776,4642.451921596061,2796.918782093462,16.756288736089093,0.4463490255303171,0.5438754752007036,-707.4426980372227,-344.52030436151153,-1.3000000000000007,25.493512428700406,33.39666192820188,27.18330385296244,26.030590955845348,54.21639026361504,53.712672973309125,54.02341973794571,46.01196028313077,19.096184486482876,19.279755913101834,23.988820599001446,28.293438712673986,3141.4390864549737,2833.925203800909,2725.5445634869006,2754.8539568605925,1.0,1.0,1.0,1.0,26.6,27.4,24.9,31.5,78.99536372871935,71.13333675580358,62.436745362964054,69.41290140687693,5349.894619633284,4423.631645378782,5346.930397965384,7594.846884992046,0.0,0.0,1.0,1.0,35.348774631477454,44.66380143449116,61.56149845372083,56.32963835057426,1.0,1.0,1.0,1.0
