Timestamp,Sensor_ID,Schedule_Normalized,Cost_Normalized,Utilization_Normalized,Safety_Normalized,Risk_Normalized,Composite_Score,Performance_Category,Traffic_Light,Performance_Score,Performance_Score_Numeric
2023-01-01 00:43:00,Sensor_49,2.429140594515297,72.41850832440949,53.1183150653913,100.0,71.38002507235231,95.78099269830462,Excellent,green,Exceptional,95
2023-01-01 00:44:00,Sensor_45,2.498778736240019,80.01177704258195,11.318173158615181,100.0,98.33076695520683,95.76476018553872,Excellent,green,Exceptional,95
2023-01-01 00:45:00,Sensor_44,2.594017222227178,20.327511007833053,43.404522440200566,100.0,65.25898405296223,93.10106961466688,Excellent,green,Exceptional,95
2023-01-01 00:46:00,Sensor_10,2.626052278332282,78.77241041529835,8.765142796014814,100.0,92.84111244528903,95.52767413318965,Excellent,green,Exceptional,95
2023-01-01 00:47:00,Sensor_82,2.6668514862377104,29.37497532983667,58.892027519426875,50.0,14.159856076744262,47.86420330096096,Poor,orange,Exceptional,95
2023-01-01 00:48:00,Sensor_7,2.7524634167383226,29.108699063633193,4.884387409226264,100.0,28.43934585776962,91.76807138118649,Excellent,green,Exceptional,95
2023-01-01 00:49:00,Sensor_93,2.835530118243335,38.936650566427716,62.84450950143594,100.0,69.59865987059354,94.48041400649758,Excellent,green,Exceptional,95
2023-01-01 00:50:00,Sensor_33,2.905430718769246,49.76379993883319,70.725961109183,100.0,67.20724556227664,95.09121965634175,Excellent,green,Exceptional,95
2023-01-01 00:51:00,Sensor_84,2.9610209952125657,45.21000579137506,57.08616283816448,100.0,43.040482576560734,94.02565056343003,Excellent,green,Exceptional,95
2023-01-01 00:52:00,Sensor_21,2.972625058779698,22.296893529127992,46.945671560671514,100.0,20.196765981096494,92.253254804346,Excellent,green,Exceptional,95
2023-01-01 00:53:00,Sensor_47,3.0078955260099134,48.18350095279036,6.063138739900523,100.0,28.129524083216968,92.64062006304819,Excellent,green,Exceptional,95
2023-01-01 00:54:00,Sensor_12,3.0321668976967864,76.70578653774473,1.1176467523625035,100.0,97.12101480132158,95.36119126788,Excellent,green,Exceptional,95
2023-01-01 00:55:00,Sensor_34,3.0467852769766606,36.442140323859206,34.23584197106857,100.0,21.470401026331366,92.61884378686187,Excellent,green,Exceptional,95
2023-01-01 00:56:00,Sensor_49,3.126701584094535,19.20621910492947,77.13136313428546,100.0,11.866265859574762,92.62663850125895,Excellent,green,Exceptional,95
2023-01-01 00:57:00,Sensor_46,3.1485385636358667,91.35406656959631,64.7300263380562,100.0,91.01361891856632,97.34696707843544,Excellent,green,Exceptional,95
2023-01-01 00:58:00,Sensor_62,3.190742232684425,48.78002175515145,12.513982253064839,100.0,22.99408914980074,92.70218608247845,Excellent,green,Exceptional,95
2023-01-01 00:59:00,Sensor_16,3.288798175912379,44.655708553565674,68.79742667391801,100.0,74.8290874186836,94.99710928361677,Excellent,green,Exceptional,95
2023-01-01 01:00:00,Sensor_58,3.3356625246609197,56.16793168867282,57.491529492712544,100.0,82.63144761825676,95.42571375048298,Excellent,green,Exceptional,95
2023-01-01 01:01:00,Sensor_99,3.3584177843515226,57.70510353165463,16.659505207176764,100.0,45.61325257903266,93.71057239470797,Excellent,green,Exceptional,95
2023-01-01 01:02:00,Sensor_46,3.430558804529718,64.93484305489274,75.53578429066158,100.0,44.733685509930076,95.37466166519056,Excellent,green,Exceptional,95
2023-01-01 01:03:00,Sensor_92,3.5135253292553026,59.36269928871228,83.0384201090325,100.0,52.913492557648006,95.48674355489673,Excellent,green,Exceptional,95
2023-01-01 01:04:00,Sensor_96,3.5486793022812173,18.16074403870107,23.244990950428203,100.0,9.819253182951192,91.29317060856995,Excellent,green,Exceptional,95
2023-01-01 01:05:00,Sensor_100,3.631592618008866,52.579903718906884,63.590509392322076,100.0,75.84047477648157,95.25679026171149,Excellent,green,Exceptional,95
2023-01-01 01:06:00,Sensor_100,3.6660593308630847,61.64802111058039,37.807055221295826,100.0,39.7463112599107,94.24591427887793,Excellent,green,Exceptional,95
2023-01-01 01:07:00,Sensor_85,3.738502063593231,69.48719075134235,5.829894895756297,100.0,59.01468465185346,94.29351221702127,Excellent,green,Exceptional,95
2023-01-01 01:08:00,Sensor_1,3.7597527724864572,46.72419006106889,86.1442640761361,100.0,12.621775334899167,94.08517079690583,Excellent,green,Exceptional,95
2023-01-01 01:09:00,Sensor_94,3.80829883312189,2.1366624056397603,82.08211791655026,100.0,86.7209255794204,93.68819276783056,Excellent,green,Exceptional,95
2023-01-01 01:10:00,Sensor_1,3.865192504615755,49.8295081701296,31.78617286042342,100.0,91.71109802546027,94.7620378740979,Excellent,green,Exceptional,95
2023-01-01 01:11:00,Sensor_16,3.9405332007859046,69.60556979822034,53.14912751679935,100.0,0.7232112934756351,94.07314570898625,Excellent,green,Exceptional,95
2023-01-01 01:12:00,Sensor_58,4.00909531820753,34.07172602910456,51.23497545158622,100.0,42.28042042614495,93.39086400454858,Excellent,green,Exceptional,95
2023-01-01 01:13:00,Sensor_46,4.09597132314952,16.58429767818518,17.733435239543624,100.0,8.805355969680521,91.07962319490494,Excellent,green,Exceptional,95
2023-01-01 01:14:00,Sensor_31,4.122580537823899,31.231806359915982,14.553917427895058,100.0,59.17969922604212,92.80115547474072,Excellent,green,Exceptional,95
2023-01-01 01:15:00,Sensor_85,4.192152911493373,49.546959967127556,84.4351941143482,100.0,39.57115210587484,94.78821671988833,Excellent,green,Exceptional,95
2023-01-01 01:16:00,Sensor_86,4.213669033434621,28.68648799508489,86.74494121165313,100.0,30.591360889378,93.70968375223799,Excellent,green,Exceptional,95
2023-01-01 01:17:00,Sensor_67,4.266742137748659,42.110698639716716,72.52264773875584,100.0,1.3879587596888623,93.31656807365253,Excellent,green,Exceptional,95
2023-01-01 01:18:00,Sensor_36,4.324001848560029,75.29585051479168,7.260795596152647,100.0,88.72866376270598,95.26675149978131,Excellent,green,Exceptional,95
2023-01-01 01:19:00,Sensor_79,4.336466339194786,34.782528975471905,90.9246559630449,100.0,87.52438868831896,95.3707665380259,Excellent,green,Exceptional,95
2023-01-01 01:20:00,Sensor_82,4.352812582314006,42.83804316436904,98.08795476986685,100.0,47.68063445506489,94.99130740633929,Excellent,green,Exceptional,95
2023-01-01 01:21:00,Sensor_54,4.438421101791294,31.43775712552037,77.56764923900784,100.0,94.42270806604701,95.07085632066644,Excellent,green,Exceptional,95
2023-01-01 01:22:00,Sensor_62,4.474263059456388,22.007527597201584,35.33429979763258,100.0,27.252242302981735,92.1513172549768,Excellent,green,Exceptional,95
2023-01-01 01:23:00,Sensor_57,4.515451753617495,44.54159951278224,40.57215019104723,100.0,0.9236880727620369,92.67869763873733,Excellent,green,Exceptional,95
2023-01-01 01:24:00,Sensor_53,4.583146874367923,29.76761994472504,86.97287380508237,100.0,18.856329909207883,93.50163183446877,Excellent,green,Exceptional,95
2023-01-01 01:25:00,Sensor_77,4.613037047540647,73.6632258804176,28.009350270427092,100.0,73.42106000121916,95.33029748759002,Excellent,green,Exceptional,95
2023-01-01 01:26:00,Sensor_85,4.640418366518084,43.72473999958936,14.172168173352105,100.0,20.043817830437686,92.46727907033664,Excellent,green,Exceptional,95
2023-01-01 01:27:00,Sensor_85,4.688398564912043,68.49758789837747,82.28816350085975,100.0,37.21296306427811,95.53497916858653,Excellent,green,Exceptional,95
2023-01-01 01:28:00,Sensor_94,4.703721522597075,31.3870774836436,19.321274286420177,100.0,88.06051310109326,93.58094735107622,Excellent,green,Exceptional,95
2023-01-01 01:29:00,Sensor_27,4.7963289561029185,53.57122364019097,90.74036361168928,100.0,43.408408649579,95.20796243887318,Excellent,green,Exceptional,95
2023-01-01 01:30:00,Sensor_63,4.891020670330169,46.70777068793763,59.56883356181581,100.0,10.32192908935816,93.43238925023019,Excellent,green,Exceptional,95
2023-01-01 01:31:00,Sensor_70,4.941402268228432,42.35345494221637,55.536343515610554,100.0,71.00955977893783,94.5226814382084,Excellent,green,Exceptional,95
2023-01-01 01:32:00,Sensor_64,4.970258777015932,75.69640737587241,77.58119371085868,100.0,34.08972441321031,95.67935361050802,Excellent,green,Exceptional,95
2023-01-01 01:33:00,Sensor_30,5.022655817107761,27.61272243485118,1.6290085908977971,100.0,95.8463068471493,93.18460822708717,Excellent,green,Exceptional,95
2023-01-01 01:34:00,Sensor_32,5.041666249362373,50.53400686747516,71.35821178313535,100.0,16.578292467592085,94.01915342512356,Excellent,green,Exceptional,95
2023-01-01 01:35:00,Sensor_72,5.0875076634111185,18.363738553929547,59.85010436610227,100.0,79.40843112324565,93.74703997209576,Excellent,green,Exceptional,95
2023-01-01 01:36:00,Sensor_48,5.104151961105968,44.81183478091061,52.37643768784699,100.0,39.138140753547475,93.83814172533165,Excellent,green,Exceptional,95
2023-01-01 01:37:00,Sensor_65,5.17777055890981,95.61535941151381,21.721383070570297,100.0,47.5816351998253,95.58312704284431,Excellent,green,Exceptional,95
2023-01-01 01:38:00,Sensor_20,5.21261492087711,13.23270904452428,82.9513864662058,100.0,45.187858795874504,93.27811648669059,Excellent,green,Exceptional,95
2023-01-01 01:39:00,Sensor_14,5.269523503696889,42.449227139583115,25.05484674372832,100.0,74.628309648068,93.9084857921309,Excellent,green,Exceptional,95
2023-01-01 01:40:00,Sensor_44,5.280751758335834,54.32197312003676,48.974591294860886,100.0,44.08964860567194,94.29738815062841,Excellent,green,Exceptional,95
2023-01-01 01:41:00,Sensor_69,5.338018579177485,53.84326753405186,15.794949752724321,100.0,39.72555059561617,93.41065422458786,Excellent,green,Exceptional,95
2023-01-01 01:42:00,Sensor_85,5.348321606310821,61.295791560102366,97.38348142024466,100.0,57.455677961888846,96.03116463727149,Excellent,green,Exceptional,95
2023-01-01 01:43:00,Sensor_46,5.441669653724036,60.80212913585832,19.441345284322622,100.0,36.675267830439196,93.73684813664521,Excellent,green,Exceptional,95
2023-01-01 01:44:00,Sensor_14,5.496821573857845,23.774404904894883,80.32896104571333,100.0,80.84483781391023,94.49923754433132,Excellent,green,Exceptional,95
2023-01-01 01:45:00,Sensor_84,5.515844014030045,58.59018932422502,26.298128810388903,100.0,48.741496689299204,94.07161092991079,Excellent,green,Exceptional,95
2023-01-01 01:46:00,Sensor_69,5.556574178815548,80.49940673341756,25.59430710005688,100.0,28.320103360746142,94.56779531555101,Excellent,green,Exceptional,95
2023-01-01 01:47:00,Sensor_62,5.570732468591876,67.88253787192056,42.166210950148724,100.0,63.20196993396235,95.18085518553836,Excellent,green,Exceptional,95
2023-01-01 01:48:00,Sensor_73,5.628563084486654,30.36618790511477,84.59321562078489,100.0,58.8867666984489,94.39481941889497,Excellent,green,Exceptional,95
2023-01-01 01:49:00,Sensor_83,5.6495921653261645,42.77276477108261,68.75924014521229,100.0,83.58192466283326,95.14141396028398,Excellent,green,Exceptional,95
2023-01-01 01:50:00,Sensor_94,5.702217366172854,79.90408968627952,87.17274814552658,100.0,38.355723755275974,96.19462347322902,Excellent,green,Exceptional,95
2023-01-01 01:51:00,Sensor_33,5.739745539826542,84.95172575195714,4.704673191591837,100.0,87.65055371604345,95.6312360136326,Excellent,green,Exceptional,95
2023-01-01 01:52:00,Sensor_29,5.8183560488430786,54.727415160374555,95.58116920919258,100.0,49.920246674641746,95.53225102954191,Excellent,green,Exceptional,95
2023-01-01 01:53:00,Sensor_34,5.8718052610535745,62.22086465507383,7.698069509617099,100.0,78.96004872582617,94.4932459950298,Excellent,green,Exceptional,95
2023-01-01 01:54:00,Sensor_53,5.958216688283781,63.47270780471549,72.11108678115446,100.0,80.58936562594057,96.07637212741032,Excellent,green,Exceptional,95
2023-01-01 01:55:00,Sensor_74,6.053020052962256,53.47840699545842,20.70576821483077,100.0,90.4196211408226,94.66716943967157,Excellent,green,Exceptional,95
2023-01-01 01:56:00,Sensor_85,6.1503614972772365,43.8014807070847,84.09278502629175,100.0,64.26181396424934,95.10992079397121,Excellent,green,Exceptional,95
2023-01-01 01:57:00,Sensor_59,6.183808102315828,31.816048183277623,86.24514302484033,100.0,13.258636155813582,93.46963859605664,Excellent,green,Exceptional,95
2023-01-01 01:58:00,Sensor_19,6.262957753598869,94.5836712874907,55.124203534543284,100.0,39.509377627440074,96.14040668908682,Excellent,green,Exceptional,95
2023-01-01 01:59:00,Sensor_84,6.312430524331304,43.165331162519614,40.281653927456745,100.0,22.08909397746376,93.11402867610515,Excellent,green,Exceptional,95
2023-01-01 02:00:00,Sensor_66,6.360827975091789,45.28918994596287,79.34393315549923,100.0,88.5454303664717,95.61992373369749,Excellent,green,Exceptional,95
2023-01-01 02:01:00,Sensor_36,6.449045025398883,79.29711368863464,87.41247511124402,100.0,68.67033775619849,96.87046344212226,Excellent,green,Exceptional,95
2023-01-01 02:02:00,Sensor_21,6.472175235705514,41.49124140656141,73.83105146023459,100.0,61.14007562966695,94.70315669183671,Excellent,green,Exceptional,95
2023-01-01 02:03:00,Sensor_17,6.525224053822373,61.11741827371981,90.70204457322154,100.0,13.998816436600498,94.89810072567208,Excellent,green,Exceptional,95
2023-01-01 02:04:00,Sensor_87,6.588638402601469,8.630702987323032,62.654745771846564,50.0,33.56062754115448,47.51853945337995,Poor,orange,Exceptional,95
2023-01-01 02:05:00,Sensor_63,6.604603321648362,50.7620504719849,67.05015643929147,100.0,50.95325832158574,94.72964054926541,Excellent,green,Exceptional,95
2023-01-01 02:06:00,Sensor_65,6.692485627977591,55.125223865326205,57.186070972907885,100.0,69.95360285671275,95.12792835717053,Excellent,green,Exceptional,95
2023-01-01 02:07:00,Sensor_30,6.730809300001677,60.7684812026361,48.81347705677916,100.0,24.005137991694085,94.1436827199369,Excellent,green,Exceptional,95
2023-01-01 02:08:00,Sensor_84,6.799982907574623,9.947945512121727,65.48853414421919,100.0,11.167256206408466,91.97685556141053,Excellent,green,Exceptional,95
2023-01-01 02:09:00,Sensor_74,6.8935910843903825,42.01608250426131,56.115079069786276,100.0,46.3196805395594,93.98613106195427,Excellent,green,Exceptional,95
2023-01-01 02:10:00,Sensor_36,6.968433752512094,82.39006557295643,73.12886408219632,100.0,95.66011948800498,97.29683026427895,Excellent,green,Exceptional,95
2023-01-01 02:11:00,Sensor_1,7.058252399142325,81.78755447042865,93.43466293217932,100.0,72.81675752345774,97.22247318713924,Excellent,green,Exceptional,95
2023-01-01 02:12:00,Sensor_80,7.074525497744956,7.1091722369383925,37.2983660612436,100.0,25.419471112051795,91.52554923334573,Excellent,green,Exceptional,95
2023-01-01 02:13:00,Sensor_57,7.1289186717613005,47.62045321433307,41.11168372857,100.0,61.24126772516318,94.23021121446354,Excellent,green,Exceptional,95
2023-01-01 02:14:00,Sensor_59,7.189806234456703,4.964847707848743,1.4857926810528284,100.0,37.40885525722003,90.87552540559568,Excellent,green,Exceptional,95
2023-01-01 02:15:00,Sensor_47,7.261882083634569,41.432254095082094,52.701927221434715,100.0,47.54880296690229,93.91385853029027,Excellent,green,Exceptional,95
2023-01-01 02:16:00,Sensor_4,7.282417090500136,43.597073861546356,13.126175198443661,100.0,9.227845464317815,92.22611942652584,Excellent,green,Exceptional,95
2023-01-01 02:17:00,Sensor_1,7.351587962646917,16.358073248470667,71.6044603169426,100.0,69.30161961182559,93.72946818667835,Excellent,green,Exceptional,95
2023-01-01 02:18:00,Sensor_81,7.374747416538075,51.17062090803778,77.96507389788772,100.0,55.395429300743935,95.11089715851172,Excellent,green,Exceptional,95
2023-01-01 02:19:00,Sensor_83,7.390846495853797,33.96731246200846,72.27865700048315,100.0,93.52471728916106,95.07885723554655,Excellent,green,Exceptional,95
2023-01-01 02:20:00,Sensor_21,7.443130453315817,26.234680108680344,54.663519826312836,100.0,19.503707465374834,92.64889916843026,Excellent,green,Exceptional,95
2023-01-01 02:21:00,Sensor_78,7.507219670063787,4.112019600994143,53.4204248396324,100.0,67.41951990402056,92.72325825558035,Excellent,green,Exceptional,95
2023-01-01 02:22:00,Sensor_73,7.6035335738480665,35.44584173301657,64.65760824955967,100.0,27.806846471770488,93.48039577053429,Excellent,green,Exceptional,95
2023-01-01 02:23:00,Sensor_79,7.676472959243956,76.47827253115993,55.46941892382179,100.0,99.69976575671788,96.72614790975976,Excellent,green,Exceptional,95
2023-01-01 02:24:00,Sensor_13,7.739752868684423,55.82866041338911,75.0345526251192,100.0,13.256371322844885,94.29925671756399,Excellent,green,Exceptional,95
2023-01-01 02:25:00,Sensor_9,7.7690890873490055,60.625186652885084,89.46276218480287,100.0,2.8033072868387463,94.60960703140141,Excellent,green,Exceptional,95
2023-01-01 02:26:00,Sensor_82,7.792793586171703,17.887593656432347,53.61170502717019,100.0,53.00510626771607,93.01753124667987,Excellent,green,Exceptional,95
2023-01-01 02:27:00,Sensor_62,7.8575041549136335,55.40222450122712,11.01958178272345,100.0,51.74070145525991,93.67467994368617,Excellent,green,Exceptional,95
2023-01-01 02:28:00,Sensor_75,7.887595599354918,25.212121476123375,13.08935639220934,100.0,38.36407684144111,92.0757008675263,Excellent,green,Exceptional,95
2023-01-01 02:29:00,Sensor_37,7.961253776382577,62.85058323157133,37.58558254404636,100.0,2.48814575884281,93.50450649528685,Excellent,green,Exceptional,95
2023-01-01 02:30:00,Sensor_19,7.981574293112562,72.44137123386761,49.626782331782096,100.0,44.14289768216062,95.15500460766887,Excellent,green,Exceptional,95
2023-01-01 02:31:00,Sensor_70,8.022176640679225,85.84255508281343,22.494050115701526,100.0,92.61711295655259,96.22430237072163,Excellent,green,Exceptional,95
2023-01-01 02:32:00,Sensor_99,8.10182334855541,46.65909452432376,45.27116489668447,100.0,43.483906130279514,93.89331555508203,Excellent,green,Exceptional,95
2023-01-01 02:33:00,Sensor_16,8.186690100562291,56.3854161785693,13.559606956535703,100.0,58.09659391610144,93.92559913483963,Excellent,green,Exceptional,95
2023-01-01 02:34:00,Sensor_42,8.22779733039431,12.780650874836775,24.072507644934007,100.0,23.914165662443544,91.45290982700924,Excellent,green,Exceptional,95
2023-01-01 02:35:00,Sensor_35,8.256426890392829,43.99064391889951,73.40084650631863,100.0,69.66794725175991,95.020920133126,Excellent,green,Exceptional,95
2023-01-01 02:36:00,Sensor_66,8.352748201593306,30.91602242275727,98.56986440847075,100.0,7.552989103482198,93.61308030957721,Excellent,green,Exceptional,95
2023-01-01 02:37:00,Sensor_33,8.43131300432013,68.47154128199358,18.60810551817991,100.0,19.992354202589304,93.71905113956801,Excellent,green,Exceptional,95
2023-01-01 02:38:00,Sensor_48,8.514019886624073,73.18304331156247,33.90224259053835,100.0,67.3450193011169,95.35764394252006,Excellent,green,Exceptional,95
2023-01-01 02:39:00,Sensor_48,8.544093550631686,51.09750592578618,35.06161229007617,100.0,64.80258761804686,94.3441253712586,Excellent,green,Exceptional,95
2023-01-01 02:40:00,Sensor_30,8.592334760487008,77.41853230861025,22.32156662235235,100.0,48.219307033355456,94.84554903195422,Excellent,green,Exceptional,95
2023-01-01 02:41:00,Sensor_55,8.608487519401312,27.36289606031768,20.394050362049796,100.0,90.04324711482413,93.52196125672715,Excellent,green,Exceptional,95
2023-01-01 02:42:00,Sensor_86,8.6283506561425,28.573551831019344,13.155522135435746,100.0,30.988531922053713,92.06908775075038,Excellent,green,Exceptional,95
2023-01-01 02:43:00,Sensor_36,8.658262845914155,78.37599886995693,90.76184704044817,100.0,39.086028994356234,96.2642765083779,Excellent,green,Exceptional,95
2023-01-01 02:44:00,Sensor_77,8.695586249670825,28.834752516765455,64.93953779900335,100.0,68.13116655190973,94.12148619157367,Excellent,green,Exceptional,95
2023-01-01 02:45:00,Sensor_70,8.795419243445878,1.4100810416091931,29.037855855702304,100.0,36.19594844686949,91.34753711705761,Excellent,green,Exceptional,95
2023-01-01 02:46:00,Sensor_80,8.843448762718802,24.16078382584467,25.79949398804375,100.0,90.17819100564206,93.51050697524569,Excellent,green,Exceptional,95
2023-01-01 02:47:00,Sensor_100,8.916320621699743,44.69621049725178,58.972749663365306,100.0,4.7942482043224395,93.25558043311784,Excellent,green,Exceptional,95
2023-01-01 02:48:00,Sensor_32,9.007800002742163,46.719331595057845,69.72603889928288,100.0,93.30551511178075,95.60331237170173,Excellent,green,Exceptional,95
2023-01-01 02:49:00,Sensor_25,9.039972949127046,81.66317655349896,25.29074520774462,100.0,67.11778764316921,95.53761449649106,Excellent,green,Exceptional,95
2023-01-01 02:50:00,Sensor_71,9.063017881929909,51.38898100567257,34.70912232070822,100.0,2.945981984392399,92.95242929675432,Excellent,green,Exceptional,95
2023-01-01 02:51:00,Sensor_19,9.094938733150117,6.656957351376053,29.052298272089473,100.0,60.165970827821575,92.12903175102697,Excellent,green,Exceptional,95
2023-01-01 02:52:00,Sensor_52,9.184434103829599,70.30523082859348,8.755544203157456,100.0,11.439493891525538,93.3885530462204,Excellent,green,Exceptional,95
